Distance(miles);Speed (m/s)
1.3991722217;35.7632
1.4000722217;36.21024
1.4009722217;36.21024
1.4018722217;36.21024
1.4027777772;36.21024
1.4036944439;36.65728
1.4046166661;37.10432
1.4055444439;37.10432
1.4064833328;37.55136
1.4074277772;37.9984
1.4083722217;37.9984
1.4093222217;37.9984
1.4102833328;38.44544
1.411255555;38.89248
1.4122333328;39.33952
1.4132166661;39.33952
1.414205555;39.78656
1.4151999995;39.78656
1.416205555;40.2336
1.4172166661;40.68064
1.4182333328;40.68064
1.419255555;41.12768
1.4202833328;41.12768
1.4213222217;41.57472
1.4223666661;42.02176
1.4234166661;42.02176
1.4244722217;42.4688
1.4255333328;42.4688
1.4265999995;42.91584
1.4276722217;42.91584
1.4287499995;43.36288
1.4298333328;43.36288
1.4309277772;43.80992
1.4320277772;44.25696
1.4331333328;44.25696
1.4342444439;44.704
1.4353611106;44.704
1.4364833328;45.15104
1.4376111106;45.15104
1.4387444439;45.59808
1.4398833328;45.59808
1.4410277772;46.04512
1.4421777772;46.04512
1.4433333328;46.49216
1.4444944439;46.49216
1.4456611106;46.9392
1.4468277772;46.9392
1.4479999994;46.9392
1.4491777772;47.38624
1.450355555;47.38624
1.4515388883;47.38624
1.4527277772;47.83328
1.4539222217;47.83328
1.4551222217;48.28032
1.4563222217;48.28032
1.4575277772;48.28032
1.4587388883;48.72736
1.459955555;48.72736
1.4611777772;49.1744
1.462405555;49.1744
1.4636388883;49.62144
1.4648722217;49.62144
1.4661111106;49.62144
1.467355555;50.06848
1.468605555;50.06848
1.4698611105;50.51552
1.4711166661;50.51552
1.4723777772;50.51552
1.4736499994;50.96256
1.4749277772;51.4096
1.476205555;51.4096
1.4774833328;51.4096
1.4787666661;51.4096
1.4800611105;51.85664
1.4813666661;52.30368
1.4826833328;52.75072
1.484005555;53.19776
1.4853277772;53.19776
1.486655555;53.19776
1.4879888883;53.6448
1.4893277772;53.6448
1.4906722217;54.09184
1.4920111105;54.09184
1.4933499994;53.6448
1.4946999994;54.09184
1.496055555;54.53888
1.4974166661;54.53888
1.4987833328;54.98592
1.5001499994;54.98592
1.5015222216;54.98592
1.5028999994;55.43296
1.5042777772;55.43296
1.505655555;55.43296
1.5070333328;55.43296
1.5084166661;55.43296
1.509805555;55.88
1.5111944439;55.88
1.5125888883;55.88
1.5139944439;56.32704
1.515405555;56.77408
1.5168222216;56.77408
1.5182444439;57.22112
1.5196666661;57.22112
1.5210944439;57.22112
1.5225277772;57.66816
1.5239611105;57.66816
1.5253999994;57.66816
1.5268444439;58.1152
1.5282888883;58.1152
1.5297333327;58.1152
1.5311833327;58.1152
1.5326388883;58.56224
1.5340999994;58.56224
1.5355666661;59.00928
1.5370333327;59.00928
1.5384999994;59.00928
1.5399722216;59.00928
1.5414499994;59.45632
1.5429333327;59.45632
1.5444222216;59.90336
1.5459111105;59.90336
1.547405555;59.90336
1.548905555;60.3504
1.5503999994;60.3504
1.5518888883;59.90336
1.5533777772;59.90336
1.5548722216;59.90336
1.5563722216;60.3504
1.5578722216;60.3504
1.5593777772;60.3504
1.5608888883;60.79744
1.5623999994;60.79744
1.5639111105;60.79744
1.5654277772;60.79744
1.5669499994;61.24448
1.5684722216;61.24448
1.5699944438;61.24448
1.5715222216;61.24448
1.573055555;61.69152
1.5745888883;61.69152
1.5761277772;61.69152
1.5776722216;62.13856
1.5792166661;62.13856
1.5807611105;62.13856
1.5823111105;62.13856
1.5838666661;62.5856
1.5854222216;62.5856
1.5869833327;62.5856
1.5885499994;63.03264
1.5901166661;63.03264
1.5916833327;63.03264
1.5932499994;63.03264
1.5948222216;63.03264
1.5963999994;63.47968
1.5979777772;63.47968
1.5995555549;63.47968
1.6011333327;63.47968
1.6027055549;63.47968
1.6042722216;63.03264
1.6058333327;63.03264
1.6073888883;62.5856
1.6089388883;62.5856
1.6104833327;62.13856
1.6120222216;62.13856
1.6135555549;61.69152
1.6150833327;61.69152
1.6165999994;61.24448
1.6181111105;60.79744
1.619616666;60.79744
1.621116666;60.3504
1.6226111105;60.3504
1.6240944438;59.90336
1.625566666;59.45632
1.6270333327;59.00928
1.6284944438;59.00928
1.6299444438;58.56224
1.6313833327;58.1152
1.632816666;57.66816
1.6342444438;57.66816
1.6356611105;57.22112
1.637066666;56.77408
1.6384611105;56.32704
1.6398444438;55.88
1.641216666;55.43296
1.6425777772;54.98592
1.6439277771;54.53888
1.645266666;54.09184
1.6465999994;53.6448
1.6479277771;53.6448
1.6492499994;53.19776
1.650566666;53.19776
1.6518722216;52.75072
1.653166666;52.30368
1.6544499994;51.85664
1.6557222216;51.4096
1.6569833327;50.96256
1.6582333327;50.51552
1.6594722216;50.06848
1.6607055549;49.62144
1.6619333327;49.62144
1.6631499994;49.1744
1.6643555549;48.72736
1.6655499994;48.28032
1.6667388883;47.83328
1.6679222216;47.83328
1.6690944438;47.38624
1.6702555549;46.9392
1.6714055549;46.49216
1.6725444438;46.04512
1.6736777771;45.59808
1.6748055549;45.59808
1.6759222216;45.15104
1.6770277771;44.704
1.6781222216;44.25696
1.6792055549;43.80992
1.6802833327;43.36288
1.6813555549;43.36288
1.682416666;42.91584
1.683466666;42.4688
1.6845055549;42.02176
1.6855333327;41.57472
1.6865499994;41.12768
1.6875555549;40.68064
1.6885499994;40.2336
1.6895388882;39.78656
1.6905222216;39.78656
1.6914944438;39.33952
1.6924555549;38.89248
1.6934111105;38.44544
1.6943611105;38.44544
1.6952999994;37.9984
1.6962277771;37.55136
1.6971499994;37.10432
1.698066666;37.10432
1.6989722216;36.65728
1.6998722216;36.21024
1.700766666;36.21024
1.7016499994;35.7632
1.7025277771;35.31616
1.7034055549;35.31616
1.7042777771;35.31616
1.7051388882;34.86912
1.7059888882;34.42208
1.7068277771;33.97504
1.7076611105;33.528
1.7084888882;33.528
1.7093055549;33.08096
1.710116666;32.63392
1.7109222216;32.63392
1.711716666;32.18688
1.7125055549;31.73984
1.7132888882;31.73984
1.7140611105;31.2928
1.7148277771;30.84576
1.7155888882;30.84576
1.7163444438;30.39872
1.7170944438;30.39872
1.7178388882;29.95168
1.7185722216;29.95168
1.7192944438;29.0576
1.720016666;29.0576
1.7207388882;29.0576
1.7214555549;29.0576
1.7221611105;28.61056
1.7228611105;28.16352
1.7235555549;28.16352
1.7242444438;27.71648
1.7249277771;27.71648
1.7256055549;27.26944
1.7262777771;27.26944
1.7269444438;26.8224
1.7276055549;26.8224
1.7282611105;26.37536
1.7289111105;26.37536
1.7295555549;25.92832
1.7301999993;25.92832
1.7308388882;25.92832
1.7314722216;25.48128
1.7321055549;25.48128
1.7327333327;25.48128
1.7333555549;25.03424
1.7339777771;25.03424
1.7345944438;25.03424
1.7352055549;24.5872
1.735816666;24.5872
1.7364222216;24.5872
1.7370222216;24.14016
1.7376222216;24.14016
1.738216666;24.14016
1.7388055549;23.69312
1.7393944438;23.69312
1.7399777771;23.69312
1.7405555549;23.24608
1.7411277771;23.24608
1.7416944438;22.79904
1.7422611104;22.79904
1.7428277771;22.79904
1.7433944438;22.79904
1.7439555549;22.79904
1.7445111104;22.352
1.745066666;22.352
1.745616666;22.352
1.7461611104;21.90496
1.7467055549;21.90496
1.7472444438;21.90496
1.7477777771;21.45792
1.7483111104;21.45792
1.7488444438;21.45792
1.7493777771;21.45792
1.7499111104;21.45792
1.7504388882;21.45792
1.7509611104;21.01088
1.7514833327;21.01088
1.7520055549;21.01088
1.7525222216;21.01088
1.7530333327;20.56384
1.7535444438;20.56384
1.7540555549;20.56384
1.754566666;20.56384
1.7550722216;20.56384
1.7555722216;20.1168
1.7560722216;20.1168
1.7565722216;20.1168
1.757066666;20.1168
1.7575555549;19.66976
1.7580444438;19.66976
1.7585333327;19.66976
1.7590222216;19.66976
1.759516666;19.66976
1.760016666;20.1168
1.760516666;20.1168
1.761016666;20.1168
1.7615222215;20.1168
1.7620333327;20.56384
1.7625499993;20.56384
1.7630722215;21.01088
1.7635944438;21.01088
1.7641222215;21.01088
1.7646555549;21.45792
1.7651888882;21.45792
1.7657277771;21.45792
1.7662722215;21.90496
1.7668222215;21.90496
1.7673777771;22.352
1.7679333327;22.352
1.7684944438;22.352
1.7690611104;22.79904
1.7696277771;22.79904
1.7701999993;22.79904
1.7707777771;23.24608
1.7713555549;23.24608
1.7719388882;23.24608
1.7725277771;23.69312
1.773116666;23.69312
1.7737055549;23.69312
1.7742944438;23.69312
1.7748888882;23.69312
1.7754888882;24.14016
1.7760888882;24.14016
1.7766888882;24.14016
1.7772888882;24.14016
1.7778888882;24.14016
1.7784888882;24.14016
1.7790888882;24.14016
1.7796888882;24.14016
1.7802888882;24.14016
1.7808888882;24.14016
1.7814888882;24.14016
1.7820888882;24.14016
1.7826888882;24.14016
1.7832888882;24.14016
1.7838888882;24.14016
1.7844888882;24.14016
1.7850888882;24.14016
1.7856888882;24.14016
1.7862888882;24.14016
1.7868888882;24.14016
1.7874888882;24.14016
1.7880888882;24.14016
1.7886888882;24.14016
1.7892888882;24.14016
1.7898888882;24.14016
1.7904888882;24.14016
1.7910888882;24.14016
1.7916833326;24.14016
1.7922722215;23.69312
1.7928611104;23.69312
1.7934499993;23.69312
1.7940388882;23.69312
1.7946277771;23.69312
1.795216666;23.69312
1.7958055549;23.69312
1.7963944438;23.69312
1.7969833326;23.69312
1.7975722215;23.69312
1.7981611104;23.69312
1.7987499993;23.69312
1.7993388882;23.69312
1.7999277771;23.69312
1.800516666;23.69312
1.8011055549;23.69312
1.8016944438;23.69312
1.8022833326;23.69312
1.8028777771;23.69312
1.8034777771;24.14016
1.8040777771;24.14016
1.8046777771;24.14016
1.8052777771;24.14016
1.8058777771;24.14016
1.8064777771;24.14016
1.8070833326;24.14016
1.8076944438;24.5872
1.8083055549;24.5872
1.808916666;24.5872
1.8095277771;24.5872
1.8101444438;24.5872
1.810766666;25.03424
1.8113888882;25.03424
1.8120111104;25.03424
1.8126333326;25.03424
1.8132611104;25.03424
1.8138944438;25.48128
1.8145277771;25.48128
1.815166666;25.48128
1.8158111104;25.92832
1.8164555549;25.92832
1.8171055549;25.92832
1.8177611104;26.37536
1.8184222215;26.37536
1.8190888882;26.8224
1.8197611104;26.8224
1.8204388882;27.26944
1.8211222215;27.26944
1.8218111104;27.71648
1.8225055549;27.71648
1.8232055549;28.16352
1.8239111104;28.16352
1.8246222215;28.61056
1.8253388882;28.61056
1.826066666;29.0576
1.8267999993;29.50464
1.8275388882;29.50464
1.8282833326;29.95168
1.8290333326;29.95168
1.8297944437;30.39872
1.8305611104;30.84576
1.8313333326;30.84576
1.8321111104;31.2928
1.8328944437;31.2928
1.8336833326;31.73984
1.8344777771;31.73984
1.8352777771;32.18688
1.8360833326;32.18688
1.8368999993;32.63392
1.8377222215;33.08096
1.8385499993;33.08096
1.8393833326;33.528
1.8402222215;33.528
1.841066666;33.97504
1.841916666;33.97504
1.8427777771;34.42208
1.8436444437;34.86912
1.844516666;34.86912
1.8453944437;35.31616
1.8462722215;35.31616
1.8471555549;35.31616
1.8480444437;35.7632
1.8489388882;35.7632
1.8498388882;36.21024
1.8507444437;36.21024
1.8516611104;36.65728
1.8525833326;37.10432
1.8535111104;37.10432
1.8544444437;37.55136
1.8553833326;37.55136
1.8563277771;37.9984
1.8572722215;37.9984
1.858216666;37.9984
1.859166666;37.9984
1.8601277771;38.44544
1.8610999993;38.89248
1.8620777771;39.33952
1.8630611104;39.33952
1.8640555548;39.78656
1.8650555548;40.2336
1.8660611104;40.2336
1.8670722215;40.68064
1.8680888882;40.68064
1.8691111104;41.12768
1.8701388882;41.12768
1.8711722215;41.57472
1.8722111104;41.57472
1.8732555548;42.02176
1.8743055548;42.02176
1.8753611104;42.4688
1.8764222215;42.4688
1.8774888882;42.91584
1.8785611104;42.91584
1.8796388882;43.36288
1.8807222215;43.36288
1.8818166659;43.80992
1.8829166659;44.25696
1.8840166659;44.25696
1.8851222215;44.25696
1.8862333326;44.704
1.8873499993;44.704
1.8884777771;45.15104
1.8896111104;45.59808
1.8907499993;45.59808
1.8918944437;46.04512
1.8930388882;46.04512
1.8941888882;46.04512
1.8953444437;46.49216
1.8964999993;46.49216
1.8976555548;46.49216
1.8988111104;46.49216
1.8999722215;46.49216
1.9011388882;46.9392
1.9023111104;46.9392
1.9034888882;47.38624
1.9046722215;47.38624
1.9058611104;47.83328
1.9070499993;47.83328
1.9082444437;47.83328
1.9094444437;48.28032
1.9106499993;48.28032
1.9118611104;48.72736
1.913077777;48.72736
1.9142999993;49.1744
1.9155222215;49.1744
1.9167499993;49.1744
1.9179833326;49.62144
1.9192222215;49.62144
1.9204666659;50.06848
1.9217111104;50.06848
1.9229611104;50.06848
1.9242166659;50.51552
1.925477777;50.51552
1.9267444437;50.96256
1.9280111104;50.96256
1.9292833326;50.96256
1.9305611104;51.4096
1.9318444437;51.4096
1.9331333326;51.85664
1.9344222215;51.85664
1.9357166659;51.85664
1.9370166659;52.30368
1.9383166659;52.30368
1.9396222215;52.30368
1.9409333326;52.75072
1.9422499993;52.75072
1.9435722215;53.19776
1.9448944437;53.19776
1.9462222215;53.19776
1.9475611104;53.6448
1.9489055548;54.09184
1.9502499993;54.09184
1.9515944437;54.09184
1.9529388881;54.09184
1.9542888881;54.09184
1.9556444437;54.53888
1.9570055548;54.53888
1.9583722215;54.98592
1.9597444437;54.98592
1.9611222215;55.43296
1.9624999993;55.43296
1.963877777;55.43296
1.9652611104;55.43296
1.9666499992;55.88
1.9680388881;55.88
1.9694333326;55.88
1.9708333326;56.32704
1.9722333326;56.32704
1.9736388881;56.32704
1.9750499992;56.77408
1.9764611104;56.77408
1.977877777;56.77408
1.9793055548;57.22112
1.9807388881;57.66816
1.9821722215;57.66816
1.9836055548;57.66816
1.9850388881;57.66816
1.9864722215;57.66816
1.9879111104;57.66816
1.9893555548;58.1152
1.9907999992;58.1152
1.9922499992;58.1152
1.9937055548;58.56224
1.9951611103;58.56224
1.9966222215;58.56224
1.9980888881;59.00928
1.9995555548;59.00928
2.0010222215;59.00928
2.0024944437;59.00928
2.0039722215;59.45632
2.0054499992;59.45632
2.006927777;59.45632
2.0084055548;59.45632
2.0098833326;59.45632
2.0113611103;59.45632
2.0128444437;59.45632
2.0143333326;59.90336
2.0158222215;59.90336
2.0173111103;59.90336
2.0187999992;59.90336
2.0202944437;59.90336
2.0217944437;60.3504
2.0232944437;60.3504
2.0247944437;60.3504
2.0262999992;60.3504
2.0278111103;60.79744
2.0293222214;60.79744
2.0308333326;60.79744
2.0323499992;60.79744
2.0338722214;61.24448
2.0353944437;61.24448
2.0369166659;61.24448
2.0384388881;61.24448
2.0399666659;61.24448
2.0414999992;61.69152
2.0430333326;61.69152
2.0445722214;61.69152
2.0461166659;62.13856
2.0476611103;62.13856
2.0492055548;62.13856
2.0507499992;62.13856
2.0522999992;62.13856
2.0538555548;62.5856
2.0554111103;62.5856
2.0569666659;62.5856
2.058527777;62.5856
2.0600944437;63.03264
2.0616611103;63.03264
2.063227777;63.03264
2.0647944437;63.03264
2.0663666659;63.03264
2.0679444437;63.47968
2.0695222214;63.47968
2.0710999992;63.47968
2.072677777;63.47968
2.0742611103;63.47968
2.0758499992;63.92672
2.0774388881;63.92672
2.079027777;63.92672
2.0806166659;63.92672
2.0822111103;63.92672
2.0838111103;64.37376
2.0854111103;64.37376
2.0870111103;64.37376
2.0886111103;64.37376
2.0902166659;64.37376
2.091827777;64.8208
2.0934388881;64.8208
2.0950499992;64.8208
2.0966611103;64.8208
2.098277777;64.8208
2.0998999992;65.26784
2.1015222214;65.26784
2.1031444436;65.26784
2.1047666659;65.26784
2.1063888881;65.26784
2.1080166659;65.26784
2.1096499992;65.71488
2.1112833325;65.71488
2.1129166659;65.71488
2.1145499992;65.71488
2.1161833325;65.71488
2.1178222214;65.71488
2.1194666659;66.16192
2.1211111103;66.16192
2.1227555547;66.16192
2.1244055547;66.16192
2.1260611103;66.60896
2.1277166659;66.60896
2.1293722214;66.60896
2.131027777;66.60896
2.1326833325;66.60896
2.1343444436;66.60896
2.1360111103;67.056
2.137677777;67.056
2.1393444436;67.056
2.1410111103;67.056
2.1426833325;67.056
2.1443611103;67.50304
2.1460388881;67.50304
2.1477166658;67.50304
2.1493944436;67.50304
2.1510722214;67.50304
2.1527444436;67.50304
2.1544166658;67.056
2.1560944436;67.50304
2.157777777;67.50304
2.1594666658;67.95008
2.1611555547;67.95008
2.1628444436;67.95008
2.164527777;67.95008
2.1662055547;67.50304
2.1678833325;67.50304
2.1695611103;67.50304
2.1712333325;67.50304
2.1729055547;67.056
2.1745833325;67.50304
2.1762611103;67.50304
2.1779444436;67.50304
2.1796333325;67.95008
2.1813222214;67.95008
2.1830111103;67.95008
2.1846999992;67.95008
2.1863888881;67.95008
2.1880777769;67.95008
2.1897666658;67.95008
2.1914555547;67.95008
2.1931444436;67.95008
2.1948333325;67.95008
2.1965222214;67.95008
2.1982111103;67.95008
2.1998999992;67.95008
2.201588888;67.95008
2.2032777769;67.95008
2.2049666658;67.95008
2.2066555547;67.95008
2.208338888;67.95008
2.2100166658;67.50304
2.2116944436;67.50304
2.2133666658;67.50304
2.2150333325;67.056
2.2166999992;67.056
2.2183611103;67.056
2.2200166658;66.60896
2.2216722214;66.60896
2.2233222214;66.60896
2.2249611103;66.16192
2.2265944436;65.71488
2.2282222214;65.71488
2.2298444436;65.26784
2.2314666658;65.26784
2.233088888;65.26784
2.2347055547;65.26784
2.2363166658;64.8208
2.2379277769;64.8208
2.239538888;64.8208
2.2411499991;64.8208
2.2427611103;64.8208
2.2443722214;64.8208
2.2459833325;64.8208
2.2475944436;64.8208
2.2492055547;64.8208
2.2508222214;64.8208
2.2524444436;65.26784
2.2540666658;65.26784
2.255688888;65.26784
2.2573111102;65.26784
2.2589333325;65.26784
2.2605555547;65.26784
2.2621777769;65.26784
2.2638055547;65.26784
2.265438888;65.71488
2.2670722214;65.71488
2.2687055547;65.71488
2.270338888;65.71488
2.2719722214;65.71488
2.2736055547;65.71488
2.2752444436;65.71488
2.276888888;66.16192
2.2785333325;66.16192
2.2801777769;66.16192
2.2818222214;66.16192
2.2834666658;66.16192
2.2851166658;66.16192
2.2867722213;66.60896
2.2884277769;66.60896
2.2900833325;66.60896
2.291738888;66.60896
2.2933944436;66.60896
2.2950555547;66.60896
2.2967222213;67.056
2.298388888;67.056
2.3000555547;67.056
2.3017222213;67.056
2.303388888;67.056
2.3050555547;67.056
2.3067222213;67.056
2.3083944436;67.056
2.3100722213;67.50304
2.3117499991;67.50304
2.3134333324;67.50304
2.3151166658;67.95008
2.3167944436;67.50304
2.3184722213;67.50304
2.3201499991;67.50304
2.3218333324;67.50304
2.3235222213;67.95008
2.3252111102;67.95008
2.3268999991;67.95008
2.328588888;67.95008
2.3302777769;67.95008
2.3319666658;67.95008
2.3336611102;67.95008
2.3353611102;68.39712
2.3370611102;68.39712
2.3387611102;68.39712
2.3404666658;68.39712
2.3421777769;68.84416
2.3438944435;68.84416
2.3456166658;69.2912
2.347338888;69.2912
2.3490555547;69.2912
2.3507666658;68.84416
2.3524777769;68.84416
2.3541944435;68.84416
2.3559166658;69.2912
2.357638888;69.2912
2.3593611102;69.2912
2.3610833324;69.2912
2.3628055547;69.2912
2.3645277769;69.2912
2.3662499991;69.2912
2.3679777769;69.2912
2.3697111102;69.73824
2.3714444435;69.73824
2.3731777769;69.73824
2.3749111102;69.73824
2.3766444435;69.73824
2.3783777769;69.73824
2.3801111102;69.73824
2.3818444435;69.73824
2.3835777769;69.73824
2.3853111102;69.73824
2.3870444435;69.73824
2.3887777769;69.73824
2.3905111102;69.73824
2.3922444435;69.73824
2.3939777769;69.73824
2.3957111102;69.73824
2.397438888;69.73824
2.3991611102;69.2912
2.4008777769;69.2912
2.402588888;68.84416
2.4042944435;68.84416
2.4059944435;68.39712
2.407688888;68.39712
2.4093777769;67.95008
2.4110611102;67.95008
2.4127333324;67.50304
2.4143999991;67.056
2.4160666657;67.056
2.4177333324;67.056
2.4193944435;67.056
2.4210444435;66.60896
2.4226833324;66.16192
2.4243166657;65.71488
2.4259444435;65.71488
2.4275666657;65.26784
2.4291833324;65.26784
2.4307944435;64.8208
2.4323999991;64.8208
2.4339944435;64.37376
2.4355777768;63.92672
2.4371555546;63.47968
2.4387277768;63.47968
2.4402944435;63.03264
2.4418555546;63.03264
2.4434111102;62.5856
2.4449611102;62.5856
2.4465055546;62.13856
2.4480444435;62.13856
2.4495777768;61.69152
2.4511055546;61.69152
2.4526277768;61.24448
2.4541444435;61.24448
2.4556499991;60.79744
2.4571499991;60.3504
2.4586444435;60.3504
2.4601333324;59.90336
2.4616166657;59.90336
2.4630944435;59.45632
2.4645722213;59.45632
2.4660444435;59.45632
2.4675055546;59.00928
2.4689611102;58.56224
2.4704111102;58.56224
2.4718555546;58.1152
2.4732944435;58.1152
2.4747222213;57.66816
2.4761444435;57.22112
2.4775611102;57.22112
2.4789722213;56.77408
2.4803777768;56.77408
2.4817722213;56.32704
2.4831611102;55.88
2.4845444435;55.88
2.4859222213;55.43296
2.4872944435;55.43296
2.4886611102;54.98592
2.4900222213;54.98592
2.4913777768;54.53888
2.4927277768;54.53888
2.4940722213;54.09184
2.4954166657;54.09184
2.4967555546;54.09184
2.4980888879;53.6448
2.4994166657;53.6448
2.5007388879;53.19776
2.5020611102;53.19776
